Season,Week,Name,industry,Judge_Score,vote_share,Fan_Share,uncertainty,Is_Eliminated,eliminated_week,Rank_Judge,Rank_Fan,Rank_Sum,Final_Place_RankMethod,Eliminated_By_Rank,Pct_Judge,Pct_Fan,Pct_Total,Final_Place_PctMethod,Eliminated_By_Pct
19,3,Michael Waltrip,Racing Driver,28.0,0.083,0.081818074,0.05,0,8,10.0,10.0,20.0,10.0,0,7.932011331444759,8.181807948181133,16.113819279625893,10.0,0
19,3,Randy Couture,Athlete,26.0,0.0691,0.07582121,0.08,1,3,11.0,11.0,22.0,11.0,1,7.365439093484419,7.582121508002141,14.94756060148656,11.0,1
19,3,Sadie Robertson,TV Personality,32.0,0.0935,0.086736664,0.05,0,99,4.0,6.0,10.0,6.0,0,9.06515580736544,8.673666981135689,17.73882278850113,7.0,0
19,3,Tommy Chong,Comedian,34.0,0.0841,0.08475554,0.05,0,10,3.0,9.0,12.0,7.0,0,9.631728045325778,8.475554567862156,18.107282613187934,6.0,0
19,4,Alfonso Ribeiro,Actor/Actress,40.0,0.1065,0.1068497,0.05,0,99,1.0,3.0,4.0,1.0,0,12.5,10.684969187942341,23.184969187942343,1.0,0
19,4,Antonio Sabato Jr.,Actor/Actress,29.0,0.1066,0.104537256,0.05,0,7,6.0,6.0,12.0,6.0,0,9.0625,10.453724805516913,19.516224805516913,6.0,0
19,4,Bethany Mota,Social Media Personality,33.0,0.0891,0.09194763,0.05,0,11,5.0,8.0,13.0,7.0,0,10.3125,9.194762301198065,19.507262301198065,7.0,0
19,4,Betsey Johnson,Fashion Designer,29.0,0.0742,0.07474456,0.08,1,4,6.0,10.0,16.0,9.0,0,9.0625,7.4744554319413865,16.536955431941387,10.0,1
19,4,Janel Parrish,Actor/Actress,36.0,0.1157,0.116484545,0.05,0,99,4.0,1.0,5.0,2.0,0,11.25,11.648453614717525,22.898453614717525,2.0,0
19,4,Jonathan Bennett,Actor/Actress,24.0,0.1078,0.1057188,0.05,0,6,10.0,4.0,14.0,8.0,0,7.5,10.57187919653718,18.071879196537182,8.0,0
19,4,Lea Thompson,Actor/Actress,39.0,0.1116,0.10559781,0.05,0,9,2.0,5.0,7.0,3.0,0,12.1875,10.559780197456705,22.747280197456703,3.0,0
19,4,Michael Waltrip,Racing Driver,25.0,0.0891,0.087964155,0.05,0,8,9.0,9.0,18.0,10.0,1,7.8125,8.796414831472472,16.60891483147247,9.0,0
19,4,Sadie Robertson,TV Personality,37.0,0.1022,0.09849152,0.05,0,99,3.0,7.0,10.0,4.0,0,11.5625,9.849151251464503,21.411651251464505,4.0,0
19,4,Tommy Chong,Comedian,28.0,0.0973,0.1076641,0.05,0,10,8.0,2.0,10.0,4.0,0,8.75,10.7664091817529,19.5164091817529,5.0,0
19,5,Alfonso Ribeiro,Actor/Actress,34.0,0.1278,0.12568562,0.05,0,99,2.0,1.0,3.0,1.0,0,12.878787878787879,12.568562050274249,25.447349929062128,1.0,0
19,5,Antonio Sabato Jr.,Actor/Actress,28.0,0.1178,0.11569156,0.05,0,7,6.0,4.0,10.0,5.0,0,10.606060606060606,11.569156046276625,22.17521665233723,5.0,0
19,5,Bethany Mota,Social Media Personality,32.0,0.0981,0.09857637,0.05,0,11,5.0,8.0,13.0,7.0,0,12.121212121212121,9.857637039430548,21.978849160642667,6.0,0
19,5,Janel Parrish,Actor/Actress,33.0,0.1305,0.12263188,0.05,0,99,4.0,3.0,7.0,3.0,0,12.5,12.263188049052753,24.76318804905275,3.0,0
19,5,Jonathan Bennett,Actor/Actress,24.0,0.1121,0.11312735,0.05,0,6,7.0,5.0,12.0,6.0,0,9.090909090909092,11.31273504525094,20.403644136160032,7.0,0
19,5,Lea Thompson,Actor/Actress,34.0,0.1231,0.12417524,0.05,0,9,2.0,2.0,4.0,2.0,0,12.878787878787879,12.417524049670096,25.296311928457975,2.0,0
19,5,Michael Waltrip,Racing Driver,20.0,0.0786,0.0909004,0.05,0,8,9.0,9.0,18.0,9.0,1,7.575757575757576,9.090040036360161,16.665797612117736,9.0,1
19,5,Sadie Robertson,TV Personality,36.0,0.1067,0.106268816,0.05,0,99,1.0,6.0,7.0,3.0,0,13.636363636363635,10.626881642507527,24.26324527887116,4.0,0
19,5,Tommy Chong,Comedian,23.0,0.1053,0.10294276,0.05,0,10,8.0,7.0,15.0,8.0,0,8.712121212121213,10.294276041177104,19.006397253298317,8.0,0
19,6,Alfonso Ribeiro,Actor/Actress,39.0,0.1222,0.12202096,0.05,0,99,1.0,3.0,4.0,1.0,0,13.310580204778159,12.202096244041925,25.512676448820084,1.0,0
19,6,Antonio Sabato Jr.,Actor/Actress,28.0,0.124,0.11977154,0.05,0,7,8.0,4.0,12.0,6.0,0,9.556313993174061,11.977154239543085,21.533468232717148,6.0,0
19,6,Bethany Mota,Social Media Personality,36.0,0.1029,0.10105647,0.05,0,11,2.0,8.0,10.0,5.0,0,12.286689419795222,10.105647202112944,22.392336621908164,5.0,0
19,6,Janel Parrish,Actor/Actress,33.0,0.1226,0.123626694,0.05,0,99,4.0,1.0,5.0,2.0,0,11.262798634812286,12.362669647253394,23.625468282065683,2.0,0
19,6,Jonathan Bennett,Actor/Actress,32.0,0.0857,0.09003202,0.08,1,6,5.0,9.0,14.0,7.0,1,10.921501706484642,9.003202180064045,19.924703886548688,9.0,1
19,6,Lea Thompson,Actor/Actress,32.0,0.1246,0.12275589,0.05,0,9,5.0,2.0,7.0,3.0,0,10.921501706484642,12.275589245511787,23.19709095199643,3.0,0
19,6,Michael Waltrip,Racing Driver,30.0,0.1029,0.103149146,0.05,0,8,7.0,7.0,14.0,7.0,1,10.238907849829351,10.314914806298296,20.553822656127647,7.0,0
19,6,Sadie Robertson,TV Personality,35.0,0.1065,0.10987814,0.05,0,99,3.0,5.0,8.0,4.0,0,11.945392491467576,10.987814219756284,22.93320671122386,4.0,0
19,6,Tommy Chong,Comedian,28.0,0.1085,0.10770912,0.05,0,10,8.0,6.0,14.0,7.0,1,9.556313993174061,10.770912215418246,20.327226208592307,8.0,0
19,7,Alfonso Ribeiro,Actor/Actress,34.0,0.1362,0.14179012,0.05,0,99,3.0,1.0,4.0,1.0,0,13.152804642166343,14.179013701481644,27.33181834364799,1.0,0
19,7,Antonio Sabato Jr.,Actor/Actress,29.5,0.1008,0.10200112,0.08,1,7,7.0,8.0,15.0,7.0,1,11.411992263056092,10.200113224013588,21.61210548706968,8.0,1
19,7,Bethany Mota,Social Media Personality,37.5,0.1211,0.11901349,0.05,0,11,1.0,6.0,7.0,4.0,0,14.506769825918761,11.901350428162052,26.408120254080814,4.0,0
19,7,Janel Parrish,Actor/Actress,33.5,0.1391,0.13718612,0.05,0,99,4.0,2.0,6.0,3.0,0,12.959381044487428,13.718613646233639,26.677994690721064,3.0,0
19,7,Lea Thompson,Actor/Actress,35.0,0.1387,0.13539664,0.05,0,9,2.0,3.0,5.0,2.0,0,13.539651837524177,13.539665624759877,27.079317462284052,2.0,0
19,7,Michael Waltrip,Racing Driver,28.0,0.1211,0.11825828,0.05,0,8,8.0,7.0,15.0,7.0,1,10.831721470019342,11.82582941909953,22.657550889118873,7.0,0
19,7,Sadie Robertson,TV Personality,31.0,0.122,0.12588136,0.05,0,99,5.0,4.0,9.0,5.0,0,11.992263056092844,12.588137510576502,24.580400566669347,5.0,0
19,7,Tommy Chong,Comedian,30.0,0.1211,0.12047275,0.05,0,10,6.0,5.0,11.0,6.0,0,11.60541586073501,12.047276445673175,23.652692306408184,6.0,0
19,8,Alfonso Ribeiro,Actor/Actress,41.0,0.162,0.15948085,0.05,0,99,2.0,1.0,3.0,1.0,0,16.532258064516128,15.948085861196637,32.480343925712766,2.0,0
19,8,Bethany Mota,Social Media Personality,40.0,0.1268,0.13573769,0.05,0,11,3.0,6.0,9.0,5.0,0,16.129032258064516,13.573769732983564,29.70280199104808,3.0,0
19,8,Janel Parrish,Actor/Actress,43.0,0.1603,0.15786,0.05,0,99,1.0,3.0,4.0,2.0,0,17.338709677419356,15.786000852444046,33.1247105298634,1.0,0
19,8,Lea Thompson,Actor/Actress,32.0,0.1608,0.15922707,0.05,0,9,5.0,2.0,7.0,3.0,0,12.903225806451612,15.922707859826223,28.825933666277834,5.0,0
19,8,Michael Waltrip,Racing Driver,25.0,0.1056,0.104896456,0.08,1,8,7.0,7.0,14.0,7.0,1,10.080645161290322,10.489646166440892,20.570291327731212,7.0,1
19,8,Sadie Robertson,TV Personality,38.0,0.1454,0.14314398,0.05,0,99,4.0,4.0,8.0,4.0,0,15.32258064516129,14.314398772977533,29.63697941813882,4.0,0
19,8,Tommy Chong,Comedian,29.0,0.1391,0.1396539,0.05,0,10,6.0,5.0,11.0,6.0,0,11.693548387096774,13.965390754131098,25.658939141227872,6.0,0
19,9,Alfonso Ribeiro,Actor/Actress,38.5,0.1813,0.18286891,0.05,0,99,1.0,2.0,3.0,2.0,0,17.990654205607477,18.286890817131095,36.27754502273857,2.0,0
19,9,Bethany Mota,Social Media Personality,37.0,0.161,0.15860943,0.05,0,11,3.0,5.0,8.0,3.0,0,17.289719626168225,15.860942841390571,33.150662467558796,4.0,0
19,9,Janel Parrish,Actor/Actress,38.5,0.1907,0.19011746,0.05,0,99,1.0,1.0,2.0,1.0,0,17.990654205607477,19.01174580988254,37.00240001549002,1.0,0
19,9,Lea Thompson,Actor/Actress,35.0,0.1341,0.13403809,0.08,1,9,5.0,6.0,11.0,6.0,1,16.355140186915886,13.403808865961912,29.758949052877796,6.0,1
19,9,Sadie Robertson,TV Personality,36.5,0.1694,0.16581202,0.05,0,99,4.0,4.0,8.0,3.0,0,17.056074766355138,16.581201834187983,33.63727660054312,3.0,0
19,9,Tommy Chong,Comedian,28.5,0.1634,0.1685541,0.05,0,10,6.0,3.0,9.0,5.0,0,13.317757009345794,16.855409831445904,30.173166840791698,5.0,0
19,10,Alfonso Ribeiro,Actor/Actress,37.5,0.2217,0.22317801,0.05,0,99,3.0,2.0,5.0,2.0,0,20.54794520547945,22.31779966093202,42.865744866411475,2.0,0
19,10,Bethany Mota,Social Media Personality,38.0,0.1893,0.18337639,0.05,0,11,2.0,4.0,6.0,3.0,0,20.82191780821918,18.337637899741726,39.159555707960905,4.0,0
19,10,Janel Parrish,Actor/Actress,39.0,0.2299,0.23547441,0.05,0,99,1.0,1.0,2.0,1.0,0,21.36986301369863,23.547439587153622,44.91730260085225,1.0,0
19,10,Sadie Robertson,TV Personality,37.0,0.2014,0.20443629,0.05,0,99,4.0,3.0,7.0,4.0,0,20.273972602739725,20.44362777338233,40.71760037612206,3.0,0
19,10,Tommy Chong,Comedian,31.0,0.1577,0.15353496,0.08,1,10,5.0,5.0,10.0,5.0,1,16.986301369863014,15.353495078790294,32.33979644865331,5.0,1
19,11,Alfonso Ribeiro,Actor/Actress,40.0,0.2858,0.2859398,0.05,0,99,1.0,1.0,2.0,1.0,0,25.586408499804897,28.593981143759244,54.18038964356414,1.0,0
19,11,Bethany Mota,Social Media Personality,38.0,0.1812,0.18262558,0.08,1,11,4.0,4.0,8.0,4.0,1,24.307088074814654,18.26255873050235,42.56964680531701,4.0,1
19,11,Janel Parrish,Actor/Actress,38.99980000000001,0.2833,0.28189152,0.05,0,99,3.0,2.0,5.0,2.0,0,24.94662035526728,28.189153127566126,53.13577348283341,2.0,0
19,11,Sadie Robertson,TV Personality,39.333200000000005,0.2497,0.24954306,0.05,0,99,2.0,3.0,5.0,2.0,0,25.159883070113153,24.954306998172278,50.11419006828543,3.0,0
20,1,Charlotte McKinney,Model,22.0,0.0745,0.073113866,0.05,0,3,11.0,11.0,22.0,12.0,1,6.918238993710692,7.3113861832509865,14.22962517696168,12.0,1
20,1,Chris Soules,TV Personality,26.0,0.0785,0.07938813,0.05,0,8,5.0,9.0,14.0,7.0,0,8.176100628930817,7.938812547487685,16.1149131764185,8.0,0
20,1,Michael Sam,Athlete,26.0,0.0837,0.08479389,0.05,0,4,5.0,7.0,12.0,5.0,0,8.176100628930817,8.479388516674852,16.65548914560567,5.0,0
20,1,Nastia Liukin,Athlete,30.0,0.0844,0.08396118,0.05,0,9,3.0,8.0,11.0,4.0,0,9.433962264150944,8.396117521421301,17.830079785572245,3.0,0
20,1,Noah Galloway,Motivational Speaker,26.0,0.0692,0.0762967,0.05,0,99,5.0,10.0,15.0,10.0,0,8.176100628930817,7.629669565108833,15.80577019403965,10.0,0
20,1,Patti LaBelle,Singer/Rapper,25.0,0.0962,0.093650736,0.05,0,6,8.0,1.0,9.0,3.0,0,7.861635220125786,9.365073066190835,17.226708286316622,4.0,0
20,1,Redfoo,Singer/Rapper,22.0,0.0965,0.08988953,0.05,0,2,11.0,3.0,14.0,7.0,0,6.918238993710692,8.988952487629707,15.907191481340398,9.0,0
20,1,Riker Lynch,Actor/Actress,31.0,0.0899,0.08821059,0.05,0,99,2.0,4.0,6.0,2.0,0,9.748427672955975,8.821058497199665,18.569486170155642,2.0,0
20,1,Robert Herjavec,Entrepreneur,28.0,0.057,0.06731792,0.05,0,8,4.0,12.0,16.0,11.0,0,8.80503144654088,6.731791616287879,15.53682306282876,11.0,0
20,1,Rumer Willis,Actor/Actress,32.0,0.0913,0.08996766,0.05,0,99,1.0,2.0,3.0,1.0,0,10.062893081761008,8.996765487184367,19.059658568945373,1.0,0
20,1,Suzanne Somers,Actor/Actress,25.0,0.0892,0.086866215,0.05,0,5,8.0,5.0,13.0,6.0,0,7.861635220125786,8.686621004862602,16.548256224988386,6.0,0
20,1,Willow Shields,Actor/Actress,25.0,0.0896,0.08654364,0.05,0,7,8.0,6.0,14.0,7.0,0,7.861635220125786,8.65436350670128,16.515998726827064,7.0,0
20,2,Charlotte McKinney,Model,26.0,0.0773,0.07891342,0.05,0,3,11.0,10.0,21.0,12.0,1,7.492795389048991,7.891341565976213,15.384136955025205,11.0,0
20,2,Chris Soules,TV Personality,21.0,0.0792,0.079618104,0.05,0,8,12.0,8.0,20.0,11.0,0,6.051873198847262,7.9618099621004506,14.013683160947712,12.0,1
20,2,Michael Sam,Athlete,28.0,0.0828,0.084718026,0.05,0,4,6.0,7.0,13.0,7.0,0,8.069164265129682,8.471802134050883,16.540966399180565,7.0,0
20,2,Nastia Liukin,Athlete,34.0,0.0833,0.08575115,0.05,0,9,1.0,6.0,7.0,4.0,0,9.798270893371757,8.5751145283687,18.37338542174046,1.0,0
20,2,Noah Galloway,Motivational Speaker,27.0,0.0773,0.07916952,0.05,0,99,10.0,9.0,19.0,10.0,0,7.780979827089338,7.916951564567662,15.697931391657,8.0,0
20,2,Patti LaBelle,Singer/Rapper,28.0,0.0963,0.09431955,0.05,0,6,6.0,1.0,7.0,4.0,0,8.069164265129682,9.431954481242503,17.501118746372185,5.0,0
20,2,Redfoo,Singer/Rapper,31.0,0.0643,0.06733655,0.08,1,2,5.0,12.0,17.0,8.0,0,8.93371757925072,6.733654629648994,15.667372208899714,9.0,0
20,2,Riker Lynch,Actor/Actress,32.0,0.0897,0.088808015,0.05,0,99,2.0,4.0,6.0,3.0,0,9.221902017291066,8.880801011555944,18.10270302884701,4.0,0
20,2,Robert Herjavec,Entrepreneur,28.0,0.0773,0.07394467,0.05,0,8,6.0,11.0,17.0,8.0,0,8.069164265129682,7.394466593304337,15.46363085843402,10.0,0
20,2,Rumer Willis,Actor/Actress,32.0,0.0942,0.09048456,0.05,0,99,2.0,2.0,4.0,1.0,0,9.221902017291066,9.048455502334948,18.270357519626014,2.0,0
20,2,Suzanne Somers,Actor/Actress,28.0,0.0901,0.08772646,0.05,0,5,6.0,5.0,11.0,6.0,0,8.069164265129682,8.772645517504497,16.84180978263418,6.0,0
20,2,Willow Shields,Actor/Actress,32.0,0.0882,0.08921003,0.05,0,7,2.0,3.0,5.0,2.0,0,9.221902017291066,8.921002509344861,18.142904526635927,3.0,0
20,3,Charlotte McKinney,Model,22.0,0.0663,0.06395618,0.08,1,3,10.0,11.0,21.0,11.0,1,7.0287539936102235,6.395618102329889,13.424372095940113,11.0,1
20,3,Chris Soules,TV Personality,28.0,0.0906,0.087888144,0.05,0,8,7.0,8.0,15.0,8.0,0,8.945686900958465,8.788814540621033,17.734501441579496,6.0,0
20,3,Michael Sam,Athlete,24.0,0.0905,0.091050714,0.05,0,4,9.0,7.0,16.0,9.0,0,7.667731629392971,9.105071545681145,16.772803175074117,10.0,0
20,3,Nastia Liukin,Athlete,34.0,0.0926,0.1037926,0.05,0,9,1.0,1.0,2.0,1.0,0,10.86261980830671,10.379260166068162,21.24187997437487,1.0,0
20,3,Noah Galloway,Motivational Speaker,30.0,0.0797,0.08523855,0.05,0,99,5.0,9.0,14.0,6.0,0,9.584664536741213,8.523855136381682,18.108519673122895,5.0,0
20,3,Patti LaBelle,Singer/Rapper,22.0,0.1044,0.09994448,0.05,0,6,10.0,2.0,12.0,5.0,0,7.0287539936102235,9.99444815991117,17.023202153521396,9.0,0
20,3,Riker Lynch,Actor/Actress,34.0,0.0995,0.09745997,0.05,0,99,1.0,4.0,5.0,2.0,0,10.86261980830671,9.745997155935955,20.608616964242664,2.0,0
20,3,Robert Herjavec,Entrepreneur,29.0,0.0797,0.081057176,0.05,0,8,6.0,10.0,16.0,9.0,0,9.26517571884984,8.105717729691483,17.370893448541324,8.0,0
20,3,Rumer Willis,Actor/Actress,33.0,0.0994,0.09869023,0.05,0,99,3.0,3.0,6.0,3.0,0,10.543130990415335,9.86902315790437,20.412154148319708,3.0,0
20,3,Suzanne Somers,Actor/Actress,25.0,0.0976,0.09387548,0.05,0,5,8.0,6.0,14.0,6.0,0,7.987220447284344,9.38754815020077,17.374768597485115,7.0,0
20,3,Willow Shields,Actor/Actress,32.0,0.0997,0.09704646,0.05,0,7,4.0,5.0,9.0,4.0,0,10.223642172523961,9.704646155274338,19.9282883277983,4.0,0
20,4,Chris Soules,TV Personality,27.0,0.0958,0.09500421,0.05,0,8,10.0,8.0,18.0,10.0,1,8.307692307692308,9.50042122801011,17.808113535702418,9.0,0
20,4,Michael Sam,Athlete,30.0,0.0765,0.07774786,0.08,1,4,7.0,10.0,17.0,9.0,0,9.230769230769232,7.774786186594869,17.0055554173641,10.0,1
20,4,Nastia Liukin,Athlete,36.0,0.0987,0.10185665,0.05,0,9,2.0,6.0,8.0,3.0,0,11.076923076923077,10.185665244455965,21.26258832137904,3.0,0
20,4,Noah Galloway,Motivational Speaker,32.0,0.092,0.09562983,0.05,0,99,6.0,7.0,13.0,6.0,0,9.846153846153847,9.562983229511596,19.40913707566544,7.0,0
20,4,Patti LaBelle,Singer/Rapper,30.0,0.1169,0.11046314,0.05,0,6,7.0,1.0,8.0,3.0,0,9.230769230769232,11.046314265111542,20.277083495880774,5.0,0
20,4,Riker Lynch,Actor/Actress,34.0,0.1025,0.10655949,0.05,0,99,4.0,4.0,8.0,3.0,0,10.461538461538462,10.655949255742783,21.117487717281243,4.0,0
20,4,Robert Herjavec,Entrepreneur,34.0,0.092,0.09390688,0.05,0,8,4.0,9.0,13.0,6.0,0,10.461538461538462,9.390688225376516,19.852226686914978,6.0,0
20,4,Rumer Willis,Actor/Actress,35.0,0.1099,0.10753905,0.05,0,99,3.0,2.0,5.0,2.0,0,10.76923076923077,10.753905258093726,21.523136027324497,2.0,0
20,4,Suzanne Somers,Actor/Actress,28.0,0.1082,0.103770226,0.05,0,5,9.0,5.0,14.0,8.0,0,8.615384615384615,10.377022849048547,18.992407464433164,8.0,0
20,4,Willow Shields,Actor/Actress,39.0,0.1075,0.10752264,0.05,0,7,1.0,3.0,4.0,1.0,0,12.0,10.752264258054343,22.752264258054343,1.0,0
20,5,Chris Soules,TV Personality,27.0,0.1042,0.10430102,0.05,0,8,7.0,8.0,15.0,8.0,0,9.540636042402827,10.430101895698982,19.97073793810181,7.0,0
20,5,Nastia Liukin,Athlete,38.0,0.1104,0.1135447,0.05,0,9,2.0,5.0,7.0,4.0,0,13.427561837455832,11.354469886455302,24.782031723911132,3.0,0
20,5,Noah Galloway,Motivational Speaker,28.0,0.1042,0.10721981,0.05,0,99,5.0,6.0,11.0,5.0,0,9.89399293286219,10.721980892780191,20.61597382564238,6.0,0
20,5,Patti LaBelle,Singer/Rapper,27.0,0.1247,0.11660177,0.05,0,6,7.0,4.0,11.0,5.0,0,9.540636042402827,11.66017688339823,21.20081292580106,5.0,0
20,5,Riker Lynch,Actor/Actress,38.0,0.1202,0.11831819,0.05,0,99,2.0,3.0,5.0,2.0,0,13.427561837455832,11.831818881681812,25.259380719137646,2.0,0
20,5,Robert Herjavec,Entrepreneur,24.0,0.1042,0.1051784,0.05,0,8,9.0,7.0,16.0,9.0,1,8.480565371024735,10.517839894821602,18.998405265846337,8.0,0
20,5,Rumer Willis,Actor/Actress,39.0,0.1227,0.12332781,0.05,0,99,1.0,1.0,2.0,1.0,0,13.780918727915195,12.332780876672192,26.11369960458739,1.0,0
20,5,Suzanne Somers,Actor/Actress,28.0,0.0867,0.08997231,0.08,1,5,5.0,9.0,14.0,7.0,0,9.89399293286219,8.99723091002769,18.89122384288988,9.0,1
20,5,Willow Shields,Actor/Actress,34.0,0.1226,0.121536,0.05,0,7,4.0,2.0,6.0,3.0,0,12.014134275618375,12.153599878464002,24.167734154082375,4.0,0
20,6,Chris Soules,TV Personality,35.0,0.1212,0.11943516,0.05,0,8,5.0,5.0,10.0,5.0,0,12.36749116607774,11.943515988056483,24.311007154134224,5.0,0
20,6,Nastia Liukin,Athlete,36.5,0.1228,0.12791695,0.05,0,9,2.0,4.0,6.0,3.0,0,12.897526501766784,12.791694987208304,25.689221488975086,4.0,0
20,6,Noah Galloway,Motivational Speaker,34.0,0.1212,0.11848913,0.05,0,99,6.0,6.0,12.0,6.0,0,12.014134275618375,11.848912988151087,23.86304726376946,6.0,0
20,6,Patti LaBelle,Singer/Rapper,34.0,0.1009,0.102353595,0.08,1,6,6.0,8.0,14.0,7.0,0,12.014134275618375,10.23535948976464,22.249493765383015,8.0,1
20,6,Riker Lynch,Actor/Actress,38.0,0.1368,0.14352651,0.05,0,99,1.0,1.0,2.0,1.0,0,13.427561837455832,14.352650985647347,27.780212823103177,1.0,0
20,6,Robert Herjavec,Entrepreneur,33.5,0.1212,0.117340416,0.05,0,8,8.0,7.0,15.0,8.0,1,11.837455830388691,11.734041588265958,23.57149741865465,7.0,0
20,6,Rumer Willis,Actor/Actress,35.5,0.1437,0.14018774,0.05,0,99,4.0,2.0,6.0,3.0,0,12.54416961130742,14.018773985981225,26.562943597288644,2.0,0
20,6,Willow Shields,Actor/Actress,36.5,0.1322,0.1307505,0.05,0,7,2.0,3.0,5.0,2.0,0,12.897526501766784,13.075049986924947,25.97257648869173,3.0,0
20,7,Chris Soules,TV Personality,31.0,0.1472,0.14052092,0.05,0,8,6.0,5.0,11.0,6.0,0,12.204724409448819,14.052092056208368,26.256816465657188,6.0,0
20,7,Nastia Liukin,Athlete,41.0,0.1454,0.14970359,0.05,0,9,1.0,3.0,4.0,1.0,0,16.141732283464567,14.970359059881435,31.112091343346002,1.0,0
20,7,Noah Galloway,Motivational Speaker,38.0,0.1377,0.14306904,0.05,0,99,3.0,4.0,7.0,4.0,0,14.960629921259844,14.306904057227618,29.267533978487464,4.0,0
20,7,Riker Lynch,Actor/Actress,37.0,0.1633,0.15857312,0.05,0,99,4.0,1.0,5.0,2.0,0,14.566929133858267,15.85731206342925,30.424241197287515,2.0,0
20,7,Robert Herjavec,Entrepreneur,31.0,0.1377,0.1362162,0.05,0,8,6.0,6.0,12.0,7.0,1,12.204724409448819,13.62162005448648,25.8263444639353,7.0,1
20,7,Rumer Willis,Actor/Actress,37.0,0.1541,0.15178874,0.05,0,99,4.0,2.0,6.0,3.0,0,14.566929133858267,15.178874060715497,29.745803194573764,3.0,0
20,7,Willow Shields,Actor/Actress,39.0,0.1146,0.120128386,0.08,1,7,2.0,7.0,9.0,5.0,0,15.354330708661418,12.012838648051355,27.367169356712772,5.0,0
20,8,Chris Soules,TV Personality,32.0,0.1369,0.13923587,0.08,1,8,4.0,5.0,9.0,4.0,0,15.130023640661939,13.923587139235874,29.053610779897813,5.0,0
20,8,Nastia Liukin,Athlete,38.0,0.1791,0.19562677,0.05,0,9,3.0,1.0,4.0,2.0,0,17.96690307328605,19.562677195626772,37.529580268912824,2.0,0
20,8,Noah Galloway,Motivational Speaker,31.5,0.1644,0.16702661,0.05,0,99,5.0,4.0,9.0,4.0,0,14.893617021276595,16.702661167026612,31.59627818830321,4.0,0
20,8,Riker Lynch,Actor/Actress,39.0,0.196,0.18038975,0.05,0,99,2.0,3.0,5.0,3.0,0,18.439716312056735,18.038975180389752,36.47869149244649,3.0,0
20,8,Robert Herjavec,Entrepreneur,31.0,0.1309,0.12964804,0.08,1,8,6.0,6.0,12.0,6.0,1,14.657210401891252,12.96480412964804,27.622014531539293,6.0,1
20,8,Rumer Willis,Actor/Actress,40.0,0.1926,0.18807295,0.05,0,99,1.0,2.0,3.0,1.0,0,18.912529550827422,18.80729518807295,37.71982473890037,1.0,0
20,9,Nastia Liukin,Athlete,40.0,0.1967,0.20276557,0.08,1,9,1.0,4.0,5.0,2.0,0,25.477707006369428,20.276557,45.754264006369425,4.0,1
20,9,Noah Galloway,Motivational Speaker,38.0,0.2361,0.22691418,0.05,0,99,4.0,3.0,7.0,4.0,1,24.203821656050955,22.691418,46.895239656050954,3.0,0
20,9,Riker Lynch,Actor/Actress,40.0,0.29,0.29460022,0.05,0,99,1.0,1.0,2.0,1.0,0,25.477707006369428,29.460022000000002,54.93772900636943,1.0,0
20,9,Rumer Willis,Actor/Actress,39.0,0.2772,0.27572003,0.05,0,99,3.0,2.0,5.0,2.0,0,24.840764331210192,27.572003000000002,52.41276733121019,2.0,0
20,10,Noah Galloway,Motivational Speaker,36.0,0.245,0.2529593,0.05,0,99,3.0,3.0,6.0,3.0,1,31.03448275862069,25.29593101183724,56.33041377045793,3.0,1
20,10,Riker Lynch,Actor/Actress,40.0,0.3811,0.37587938,0.05,0,99,1.0,1.0,2.0,1.0,0,34.48275862068966,37.587939503517575,72.07069812420724,1.0,0
20,10,Rumer Willis,Actor/Actress,40.0,0.3739,0.37116128,0.05,0,99,1.0,2.0,3.0,2.0,0,34.48275862068966,37.11612948464518,71.59888810533484,2.0,0
21,1,Alek Skarlatos,Military,22.0,0.0524,0.058161363,0.05,0,99,5.0,13.0,18.0,10.0,0,8.799999999999999,5.816136474484095,14.616136474484094,8.0,0
21,1,Alexa PenaVega,Actor/Actress,22.0,0.0809,0.08025045,0.05,0,9,5.0,7.0,12.0,5.0,0,8.799999999999999,8.025045240751357,16.825045240751358,5.0,0
21,1,Andy Grammer,Singer/Rapper,21.0,0.0869,0.08640054,0.05,0,8,7.0,1.0,8.0,3.0,0,8.4,8.640054259201628,17.04005425920163,4.0,0
21,1,Bindi Irwin,TV Personality,24.0,0.0725,0.07148881,0.05,0,99,1.0,11.0,12.0,5.0,0,9.6,7.148881214466436,16.748881214466437,6.0,0
21,1,Carlos PenaVega,Actor/Actress,23.0,0.0811,0.08026976,0.05,0,11,3.0,6.0,9.0,4.0,0,9.2,8.026976240809287,17.226976240809286,3.0,0
21,1,Chaka Khan,Singer/Rapper,13.0,0.0843,0.0827418,0.05,0,2,12.0,4.0,16.0,8.0,0,5.2,8.27418024822541,13.474180248225409,11.0,0
21,1,Gary Busey,Actor/Actress,15.0,0.0821,0.08132086,0.05,0,4,9.0,5.0,14.0,7.0,0,6.0,8.132086243962586,14.132086243962586,9.0,0
21,1,Hayes Grier,Social Media Personality,21.0,0.0646,0.06618875,0.05,0,7,7.0,12.0,19.0,12.0,0,8.4,6.618875198566257,15.018875198566256,7.0,0
21,1,Kim Zolciak-Biermann,TV Personality,12.0,0.0737,0.072066106,0.05,0,98,13.0,10.0,23.0,13.0,1,4.8,7.206610816198325,12.006610816198325,13.0,1
